0	0	1	1
1	0	2	1
2	0	3	1
3	0	4	1
4	0	39	1
5	2	47	1
6	4	6	1
7	4	7	1
8	4	16	1
9	4	26	1
10	4	27	1
11	5	27	1
12	8	27	1
13	9	27	1
14	10	11	1
15	11	13	1
16	12	25	1
17	12	47	1
18	13	24	1
19	13	16	1
20	14	21	1
21	14	15	1
22	15	16	1
23	16	17	1
24	17	18	1
25	18	19	1
26	19	23	1
27	20	37	1
28	21	25	1
29	22	41	1
30	22	42	1
31	22	35	1
32	23	35	1
33	23	36	1
34	24	25	1
35	25	42	1
36	27	33	1
37	28	42	1
38	29	42	1
39	30	37	1
40	30	31	1
41	31	32	1
42	31	33	1
43	34	37	1
44	38	46	1
45	40	41	1
46	40	44	1
47	42	43	1
48	42	44	1
49	44	45	1
50	45	46	1
51	45	47	1
