0	0	1	1
1	0	6	1
2	1	49	1
3	1	10	1
4	1	44	1
5	1	52	1
6	2	3	1
7	2	6	1
8	4	5	1
9	4	6	1
10	4	7	1
11	4	8	1
12	4	38	1
13	4	37	1
14	5	34	1
15	5	7	1
16	5	8	1
17	5	9	1
18	5	27	1
19	5	28	1
20	6	7	1
21	8	34	1
22	8	18	1
23	8	25	1
24	8	30	1
25	9	38	1
26	10	11	1
27	10	12	1
28	11	48	1
29	11	46	1
30	12	48	1
31	12	49	1
32	13	22	1
33	14	34	1
34	14	15	1
35	15	16	1
36	15	33	1
37	15	34	1
38	15	32	1
39	16	17	1
40	17	18	1
41	17	34	1
42	18	34	1
43	19	42	1
44	19	20	1
45	20	21	1
46	20	22	1
47	21	42	1
48	22	41	1
49	23	36	1
50	23	37	1
51	24	35	1
52	24	46	1
53	24	31	1
54	25	28	1
55	26	32	1
56	27	28	1
57	27	30	1
58	28	30	1
59	29	49	1
60	31	46	1
61	31	47	1
62	32	34	1
63	33	34	1
64	33	39	1
65	34	39	1
66	34	41	1
67	34	37	1
68	35	41	1
69	35	42	1
70	35	36	1
71	35	37	1
72	37	38	1
73	37	39	1
74	37	42	1
75	39	40	1
76	40	41	1
77	41	42	1
78	43	51	1
79	43	52	1
80	44	45	1
81	44	49	1
82	45	46	1
83	46	47	1
84	47	50	1
85	49	50	1
86	49	52	1
87	50	51	1
88	51	52	1
