0	0	176	1
1	0	9	1
2	1	8	1
3	1	176	1
4	1	114	1
5	1	116	1
6	1	175	1
7	2	76	1
8	2	77	1
9	3	4	1
10	3	77	1
11	4	6	1
12	4	135	1
13	5	131	1
14	5	6	1
15	6	7	1
16	7	8	1
17	7	174	1
18	8	194	1
19	8	9	1
20	8	191	1
21	10	11	1
22	10	13	1
23	11	16	1
24	12	32	1
25	12	13	1
26	12	30	1
27	13	16	1
28	13	15	1
29	14	64	1
30	14	129	1
31	14	15	1
32	16	17	1
33	18	19	1
34	18	30	1
35	19	89	1
36	19	68	1
37	19	82	1
38	20	21	1
39	20	23	1
40	21	26	1
41	22	188	1
42	22	23	1
43	24	27	1
44	25	171	1
45	25	55	1
46	26	27	1
47	26	28	1
48	26	29	1
49	28	51	1
50	28	54	1
51	29	78	1
52	30	35	1
53	31	37	1
54	32	33	1
55	32	37	1
56	34	37	1
57	35	37	1
58	36	38	1
59	36	39	1
60	37	160	1
61	37	38	1
62	38	196	1
63	39	181	1
64	40	41	1
65	40	42	1
66	41	43	1
67	41	189	1
68	42	43	1
69	42	143	1
70	42	143	1
71	44	45	1
72	44	47	1
73	45	48	1
74	45	164	1
75	46	49	1
76	46	47	1
77	48	155	1
78	48	181	1
79	49	177	1
80	49	147	1
81	49	165	1
82	50	57	1
83	50	51	1
84	51	188	1
85	52	53	1
86	52	55	1
87	53	58	1
88	54	55	1
89	56	57	1
90	56	59	1
91	58	59	1
92	60	61	1
93	60	69	1
94	61	128	1
95	61	122	1
96	62	144	1
97	62	86	1
98	62	63	1
99	63	68	1
100	63	149	1
101	64	65	1
102	64	67	1
103	64	68	1
104	65	66	1
105	66	67	1
106	67	69	1
107	69	144	1
108	70	79	1
109	70	183	1
110	71	72	1
111	71	79	1
112	72	73	1
113	73	74	1
114	74	183	1
115	75	173	1
116	75	183	1
117	76	173	1
118	77	152	1
119	77	162	1
120	77	133	1
121	78	94	1
122	78	79	1
123	80	81	1
124	80	81	1
125	80	86	1
126	80	87	1
127	82	88	1
128	82	83	1
129	82	150	1
130	83	148	1
131	84	148	1
132	84	85	1
133	86	87	1
134	87	88	1
135	89	150	1
136	90	172	1
137	91	99	1
138	91	92	1
139	92	96	1
140	92	93	1
141	92	183	1
142	94	171	1
143	95	96	1
144	95	171	1
145	96	97	1
146	97	172	1
147	98	194	1
148	98	131	1
149	99	100	1
150	100	132	1
151	101	104	1
152	101	180	1
153	101	102	1
154	102	109	1
155	103	104	1
156	103	106	1
157	105	106	1
158	105	107	1
159	105	179	1
160	107	108	1
161	107	129	1
162	108	179	1
163	109	110	1
164	110	128	1
165	111	112	1
166	111	140	1
167	112	137	1
168	113	114	1
169	113	191	1
170	115	116	1
171	115	118	1
172	117	120	1
173	117	118	1
174	119	176	1
175	119	175	1
176	120	175	1
177	121	122	1
178	121	124	1
179	123	124	1
180	123	125	1
181	123	126	1
182	127	128	1
183	127	130	1
184	129	130	1
185	131	142	1
186	132	135	1
187	133	173	1
188	134	137	1
189	134	138	1
190	134	135	1
191	136	139	1
192	137	172	1
193	138	174	1
194	138	141	1
195	139	174	1
196	140	141	1
197	142	143	1
198	143	185	1
199	144	149	1
200	145	157	1
201	146	152	1
202	146	154	1
203	147	166	1
204	147	177	1
205	148	154	1
206	149	150	1
207	151	152	1
208	152	153	1
209	153	160	1
210	153	154	1
211	154	159	1
212	154	183	1
213	155	195	1
214	155	156	1
215	155	165	1
216	156	157	1
217	157	158	1
218	158	183	1
219	158	196	1
220	158	165	1
221	161	162	1
222	162	163	1
223	162	167	1
224	163	187	1
225	163	164	1
226	165	177	1
227	165	181	1
228	165	184	1
229	165	186	1
230	166	170	1
231	166	183	1
232	167	168	1
233	168	169	1
234	169	185	1
235	178	179	1
236	181	196	1
237	182	189	1
238	183	184	1
239	183	186	1
240	186	187	1
241	190	191	1
242	192	193	1
243	193	194	1
244	195	196	1
