0	0	8	1
1	0	1	1
2	0	3	1
3	0	6	1
4	0	7	1
5	1	8	1
6	1	6	1
7	2	29	1
8	2	30	1
9	4	8	1
10	4	5	1
11	4	7	1
12	6	8	1
13	8	9	1
14	8	21	1
15	8	24	1
16	8	25	1
17	9	20	1
18	9	21	1
19	9	24	1
20	9	25	1
21	9	28	1
22	10	16	1
23	10	17	1
24	11	19	1
25	11	20	1
26	11	15	1
27	12	25	1
28	12	20	1
29	12	13	1
30	12	14	1
31	14	16	1
32	14	17	1
33	14	18	1
34	14	15	1
35	15	16	1
36	15	25	1
37	15	20	1
38	16	20	1
39	17	18	1
40	18	21	1
41	19	20	1
42	20	36	1
43	20	21	1
44	20	23	1
45	20	28	1
46	21	34	1
47	21	24	1
48	21	25	1
49	23	25	1
50	24	26	1
51	24	28	1
52	25	36	1
53	25	28	1
54	26	32	1
55	26	31	1
56	29	37	1
57	29	30	1
58	31	32	1
59	33	35	1
60	33	38	1
61	37	38	1
