0	0	75	1
1	1	75	1
2	2	75	1
3	3	75	1
4	4	76	1
5	5	76	1
6	6	75	1
7	7	76	1
8	8	76	1
9	9	76	1
10	10	76	1
11	11	74	1
12	12	76	1
13	13	76	1
14	14	76	1
15	15	76	1
16	16	76	1
17	17	76	1
18	18	76	1
19	19	76	1
20	20	76	1
21	21	76	1
22	22	76	1
23	23	76	1
24	24	76	1
25	25	76	1
26	26	76	1
27	27	76	1
28	28	74	1
29	29	76	1
30	30	76	1
31	31	76	1
32	32	76	1
33	33	76	1
34	34	76	1
35	34	39	1
36	35	76	1
37	36	76	1
38	37	49	1
39	38	72	1
40	40	44	1
41	41	76	1
42	42	76	1
43	43	76	1
44	44	76	1
45	45	76	1
46	46	76	1
47	47	76	1
48	48	76	1
49	49	76	1
50	50	76	1
51	51	74	1
52	52	76	1
53	53	76	1
54	54	76	1
55	55	76	1
56	56	76	1
57	57	74	1
58	58	74	1
59	59	76	1
60	60	74	1
61	61	76	1
62	62	76	1
63	63	76	1
64	64	76	1
65	65	76	1
66	66	76	1
67	67	74	1
68	68	76	1
69	69	76	1
70	70	75	1
71	71	75	1
72	72	76	1
73	73	76	1
74	74	76	1
75	74	77	1
76	74	78	1
77	74	79	1
78	74	80	1
79	74	75	1
80	75	76	1
81	75	81	1
