0	0	1	1
1	0	1	1
2	0	67	1
3	1	3	1
4	1	6	1
5	2	66	1
6	2	54	1
7	3	10	1
8	4	5	1
9	5	10	1
10	5	7	1
11	6	7	1
12	6	10	1
13	6	54	1
14	6	55	1
15	6	56	1
16	8	9	1
17	9	27	1
18	9	27	1
19	10	32	1
20	10	70	1
21	10	11	1
22	10	57	1
23	11	71	1
24	12	72	1
25	12	34	1
26	12	13	1
27	12	47	1
28	14	36	1
29	14	15	1
30	15	72	1
31	15	27	1
32	15	63	1
33	16	17	1
34	16	25	1
35	17	38	1
36	17	44	1
37	17	61	1
38	17	25	1
39	17	29	1
40	18	51	1
41	18	51	1
42	18	20	1
43	19	51	1
44	20	25	1
45	20	21	1
46	20	22	1
47	22	23	1
48	23	24	1
49	24	25	1
50	25	37	1
51	25	40	1
52	25	41	1
53	25	53	1
54	25	63	1
55	25	61	1
56	25	31	1
57	26	64	1
58	26	58	1
59	26	53	1
60	26	31	1
61	27	72	1
62	27	41	1
63	27	47	1
64	27	28	1
65	28	33	1
66	28	42	1
67	29	63	1
68	30	51	1
69	31	64	1
70	32	61	1
71	32	68	1
72	32	45	1
73	32	47	1
74	33	41	1
75	34	72	1
76	35	49	1
77	35	36	1
78	36	63	1
79	37	41	1
80	38	49	1
81	40	41	1
82	41	42	1
83	41	58	1
84	41	61	1
85	43	46	1
86	43	47	1
87	44	61	1
88	45	48	1
89	45	47	1
90	46	61	1
91	47	72	1
92	47	48	1
93	47	61	1
94	47	63	1
95	49	63	1
96	51	58	1
97	54	60	1
98	54	61	1
99	55	66	1
100	55	68	1
101	56	57	1
102	58	59	1
103	58	60	1
104	58	61	1
105	59	60	1
106	60	61	1
107	61	66	1
108	61	73	1
109	62	64	1
110	66	75	1
111	66	67	1
112	68	69	1
113	68	70	1
114	68	71	1
115	69	70	1
116	70	71	1
117	73	75	1
