0	0	85	1
1	1	85	1
2	1	103	1
3	2	3	1
4	2	132	1
5	3	4	1
6	3	5	1
7	4	48	1
8	5	6	1
9	6	157	1
10	7	8	1
11	7	9	1
12	7	119	1
13	7	109	1
14	7	85	1
15	8	9	1
16	9	21	1
17	9	86	1
18	10	18	1
19	10	11	1
20	10	13	1
21	11	16	1
22	11	18	1
23	12	13	1
24	12	30	1
25	14	17	1
26	14	15	1
27	15	18	1
28	16	17	1
29	18	67	1
30	18	19	1
31	19	107	1
32	20	21	1
33	20	77	1
34	22	28	1
35	22	29	1
36	22	23	1
37	23	29	1
38	24	26	1
39	24	27	1
40	24	119	1
41	25	97	1
42	26	97	1
43	28	52	1
44	30	131	1
45	30	84	1
46	31	34	1
47	31	84	1
48	32	33	1
49	32	35	1
50	33	34	1
51	33	36	1
52	33	39	1
53	34	84	1
54	35	116	1
55	36	37	1
56	37	83	1
57	38	83	1
58	38	39	1
59	40	43	1
60	41	44	1
61	41	46	1
62	42	43	1
63	42	87	1
64	44	45	1
65	45	46	1
66	46	137	1
67	46	47	1
68	47	48	1
69	49	157	1
70	49	135	1
71	50	57	1
72	50	51	1
73	50	124	1
74	50	125	1
75	51	149	1
76	52	53	1
77	53	58	1
78	53	83	1
79	53	54	1
80	54	55	1
81	56	57	1
82	56	59	1
83	57	128	1
84	57	123	1
85	58	59	1
86	60	153	1
87	60	155	1
88	61	155	1
89	61	150	1
90	62	78	1
91	62	79	1
92	63	64	1
93	63	79	1
94	64	65	1
95	65	126	1
96	66	114	1
97	66	91	1
98	67	106	1
99	68	76	1
100	68	77	1
101	69	77	1
102	69	70	1
103	70	71	1
104	72	73	1
105	72	74	1
106	72	76	1
107	73	74	1
108	75	92	1
109	75	111	1
110	76	92	1
111	77	135	1
112	77	151	1
113	77	152	1
114	78	120	1
115	78	127	1
116	79	99	1
117	80	81	1
118	80	86	1
119	81	103	1
120	82	104	1
121	82	105	1
122	82	109	1
123	86	133	1
124	87	143	1
125	88	89	1
126	88	94	1
127	89	115	1
128	90	98	1
129	90	91	1
130	91	97	1
131	91	117	1
132	92	93	1
133	93	94	1
134	94	95	1
135	95	110	1
136	96	120	1
137	96	126	1
138	97	98	1
139	99	121	1
140	100	101	1
141	100	118	1
142	101	108	1
143	102	105	1
144	102	103	1
145	103	133	1
146	104	107	1
147	106	107	1
148	106	108	1
149	106	109	1
150	110	113	1
151	110	111	1
152	112	113	1
153	112	115	1
154	114	117	1
155	116	117	1
156	116	118	1
157	118	119	1
158	121	144	1
159	122	129	1
160	122	124	1
161	123	129	1
162	124	131	1
163	125	130	1
164	127	128	1
165	127	129	1
166	128	129	1
167	130	131	1
168	132	133	1
169	133	138	1
170	134	136	1
171	134	137	1
172	134	141	1
173	135	136	1
174	138	139	1
175	139	140	1
176	140	141	1
177	142	157	1
178	142	143	1
179	144	145	1
180	145	146	1
181	146	147	1
182	148	149	1
183	150	152	1
184	150	154	1
185	150	151	1
186	153	154	1
187	155	156	1
188	156	157	1
