0	0	2	1
1	1	59	1
2	2	59	1
3	3	59	1
4	3	6	1
5	4	6	1
6	5	6	1
7	6	7	1
8	8	14	1
9	9	13	1
10	10	11	1
11	11	59	1
12	12	13	1
13	13	14	1
14	13	29	1
15	13	30	1
16	13	31	1
17	14	49	1
18	15	49	1
19	16	17	1
20	17	49	1
21	18	49	1
22	19	49	1
23	20	49	1
24	21	24	1
25	21	49	1
26	21	22	1
27	23	49	1
28	25	49	1
29	26	49	1
30	27	54	1
31	28	49	1
32	32	35	1
33	33	49	1
34	33	46	1
35	34	35	1
36	35	38	1
37	35	39	1
38	35	51	1
39	35	52	1
40	35	53	1
41	35	55	1
42	35	59	1
43	36	59	1
44	40	41	1
45	40	49	1
46	42	49	1
47	42	43	1
48	42	60	1
49	44	49	1
50	45	49	1
51	47	59	1
52	48	49	1
53	49	50	1
54	49	56	1
55	49	57	1
56	49	59	1
57	49	61	1
58	54	59	1
59	58	59	1
60	59	64	1
61	59	70	1
62	59	65	1
63	59	72	1
64	59	67	1
65	59	68	1
66	59	71	1
67	63	72	1
68	65	66	1
69	68	69	1
