0	0	1	1
1	0	2	1
2	0	4	1
3	0	13	1
4	1	28	1
5	2	32	1
6	2	4	1
7	2	25	1
8	2	26	1
9	2	29	1
10	2	30	1
11	3	24	1
12	3	4	1
13	3	5	1
14	4	5	1
15	4	6	1
16	4	8	1
17	4	12	1
18	4	23	1
19	4	25	1
20	5	17	1
21	6	7	1
22	7	8	1
23	7	19	1
24	7	28	1
25	8	9	1
26	8	19	1
27	9	10	1
28	9	11	1
29	9	13	1
30	9	19	1
31	9	23	1
32	10	11	1
33	10	20	1
34	10	23	1
35	14	20	1
36	14	15	1
37	15	16	1
38	15	20	1
39	16	17	1
40	16	20	1
41	16	21	1
42	17	23	1
43	18	19	1
44	18	28	1
45	21	22	1
46	22	23	1
47	24	33	1
48	27	28	1
49	29	30	1
50	30	31	1
51	32	33	1
