0	0	7	1
1	1	62	1
2	1	63	1
3	2	57	1
4	2	58	1
5	2	3	1
6	2	52	1
7	2	59	1
8	4	10	1
9	4	11	1
10	4	5	1
11	4	45	1
12	4	7	1
13	5	48	1
14	6	34	1
15	7	34	1
16	8	45	1
17	9	32	1
18	9	26	1
19	9	12	1
20	10	62	1
21	11	14	1
22	11	55	1
23	12	15	1
24	13	15	1
25	14	29	1
26	14	30	1
27	15	28	1
28	16	17	1
29	16	25	1
30	16	49	1
31	17	41	1
32	17	42	1
33	17	38	1
34	18	19	1
35	18	47	1
36	19	20	1
37	20	24	1
38	21	33	1
39	21	23	1
40	22	33	1
41	23	40	1
42	24	25	1
43	26	27	1
44	28	30	1
45	29	55	1
46	30	41	1
47	30	43	1
48	31	35	1
49	31	36	1
50	31	62	1
51	32	42	1
52	32	44	1
53	32	41	1
54	33	37	1
55	34	35	1
56	34	62	1
57	35	36	1
58	36	45	1
59	37	38	1
60	39	40	1
61	39	42	1
62	41	44	1
63	43	44	1
64	46	51	1
65	46	54	1
66	47	53	1
67	48	55	1
68	49	50	1
69	49	63	1
70	50	51	1
71	53	66	1
72	53	54	1
73	56	58	1
74	56	61	1
75	57	65	1
76	58	65	1
77	59	60	1
78	60	61	1
79	61	62	1
80	63	64	1
81	64	66	1
82	65	66	1
