0	0	1	1
1	0	3	1
2	1	47	1
3	2	25	1
4	2	3	1
5	2	44	1
6	2	51	1
7	3	33	1
8	3	13	1
9	3	47	1
10	3	21	1
11	3	22	1
12	3	31	1
13	4	5	1
14	4	7	1
15	5	8	1
16	5	12	1
17	5	45	1
18	5	19	1
19	5	20	1
20	6	26	1
21	6	47	1
22	6	10	1
23	6	14	1
24	6	7	1
25	8	9	1
26	9	35	1
27	9	37	1
28	9	38	1
29	9	11	1
30	9	27	1
31	9	28	1
32	15	52	1
33	16	35	1
34	17	49	1
35	18	40	1
36	23	51	1
37	24	40	1
38	25	43	1
39	25	47	1
40	29	49	1
41	30	47	1
42	32	35	1
43	34	47	1
44	35	36	1
45	35	42	1
46	35	48	1
47	35	49	1
48	35	41	1
49	36	42	1
50	36	37	1
51	37	38	1
52	39	40	1
53	39	41	1
54	40	49	1
55	41	42	1
56	43	50	1
57	43	44	1
58	43	52	1
59	45	47	1
60	46	47	1
61	47	48	1
62	49	50	1
63	49	51	1
64	51	52	1
