5000 8690
3163	2398	8766
3164	189	2376
3165	7730	3591
3166	2571	2123
3167	8672	365
3168	8377	4320
3169	295	8914
3170	3749	9609
3171	4921	2538
3172	4752	3899
3173	386	5445
3174	689	1506
3175	9976	290
3176	4112	23
3177	4185	1699
3178	4339	139
3179	4510	4066
3180	3253	3989
3181	6565	2805
3182	685	820
3183	9912	9291
3184	4749	8848
3185	1223	9157
3186	7691	6188
3187	3835	462
3188	4287	3624
3189	5457	2890
3190	1277	8631
3191	8407	5837
3192	2044	5126
3193	6215	1936
3194	1023	3503
3195	3902	7459
3196	6271	7092
3197	4624	2480
3198	543	5992
3199	9992	8987
3200	3702	4650
3201	1999	7781
3202	5931	1395
3203	8459	390
3204	7728	1608
3205	468	5826
3206	8010	1090
3207	9045	1473
3208	5929	8825
3209	2606	7909
3210	4094	203
3211	8543	8047
3212	3748	8670
3213	5078	3428
3214	6155	7754
3215	8649	4949
3216	5784	3263
3217	4490	117
3218	7403	6237
3219	5512	2648
3220	4755	8338
3221	5371	4685
3222	3205	7242
3223	9287	7269
3224	4032	1051
3225	3714	7320
3226	4529	9827
3227	3224	6557
3228	4466	6635
3229	6482	7699
3230	7568	5309
3231	1034	9220
3232	6645	2143
3233	6476	1207
3234	6863	9736
3235	8971	6622
3236	6647	8600
3237	6593	9028
3238	8802	8788
3239	9326	6560
3240	6750	9567
3241	7613	1559
3242	7787	3395
3243	710	7806
3244	9112	647
3245	6765	1504
3246	7619	7337
3247	7286	7576
3248	3261	6025
3249	9512	5921
3250	7155	6422
3251	4229	345
3252	815	6188
3253	5387	1030
3254	4850	9114
3255	2606	1322
3256	5838	5432
3257	2351	7123
3258	4266	7332
3259	2898	7952
3260	6655	3910
3261	3412	9443
3262	932	1555
3263	4698	929
3264	8840	5127
3265	3090	8977
3266	7444	3264
3267	7930	6015
3268	5754	2348
3269	706	4690
3270	3063	2349
3271	709	4754
3272	9819	5395
3273	1147	6918
3274	2093	9302
3275	8417	7184
3276	2723	5996
3277	9364	732
3278	6386	7314
3279	3498	6681
3280	6116	725
3281	4250	2792
3282	3297	1971
3283	9129	593
3284	8201	6525
3285	204	7658
3286	5418	3739
3287	9061	3157
3288	1828	4162
3289	2628	7847
3290	4102	577
3291	4257	7774
3292	6274	7823
3293	3612	7076
3294	4083	8468
3295	8471	9716
3296	3415	2640
3297	901	9608
3298	5961	1723
3299	411	7263
3300	9133	9300
3301	1342	7420
3302	88	1974
3303	9650	2309
3304	4157	7996
3305	9252	9046
3306	1434	4594
3307	8167	3321
3308	3393	967
3309	7650	3977
3310	2926	2172
3311	2444	7848
3312	9502	8846
3313	2653	460
3314	461	3881
3315	7035	9953
3316	7916	7976
3317	3928	6474
3318	6944	9165
3319	9411	347
3320	345	4570
3321	5388	9708
3322	2190	5916
3323	1352	3672
3324	7036	8668
3325	2390	8978
3326	2710	4820
3327	4339	2721
3328	7511	706
3329	7346	8574
3330	9012	2353
3331	1367	3912
3332	5751	2791
3333	5016	6006
3334	6217	5615
3335	487	1658
3336	3390	5452
3337	4873	8073
3338	4907	395
3339	2972	626
3340	6942	4135
3341	3371	9154
3342	1980	7676
3343	2535	4122
3344	1970	3511
3345	7460	8229
3346	6879	5804
3347	2117	1649
3348	3505	7426
3349	8259	4113
3350	344	7758
3351	1965	5687
3352	6218	9353
3353	6659	1016
3354	9486	3749
3355	7070	8310
3356	6877	134
3357	5494	4833
3358	9665	7465
3359	9872	3570
3360	6512	6459
3361	5623	6618
3362	4160	1691
3363	808	4268
3364	7885	3316
3365	1816	3140
3366	6695	6057
3367	180	4886
3368	2296	7245
3369	9275	4384
3370	5449	7790
3371	9370	8402
3372	374	5928
3373	6541	7471
3374	7576	9780
3375	5386	1151
3376	9170	1632
3377	8997	7843
3378	7743	6188
3379	6094	5992
3380	4240	4845
3381	747	1801
3382	82	5169
3383	1125	1401
3384	4359	8155
3385	7095	4308
3386	1190	4698
3387	5451	5590
3388	3210	6099
3389	7955	5786
3390	9998	4499
3391	1962	9147
3392	3828	7156
3393	6752	4680
3394	6067	7917
3395	4330	6907
3396	6948	4571
3397	215	6954
3398	9329	2971
3399	873	8940
3400	2273	5270
3401	5241	168
3402	1451	61
3403	526	5416
3404	508	8598
3405	5440	6507
3406	4448	7972
3407	16	7850
3408	2985	8804
3409	6908	4598
3410	6483	6674
3411	2250	7969
3412	2865	8715
3413	5381	2286
3414	770	2136
3415	9136	4358
3416	9160	413
3417	7074	6869
3418	8	7421
3419	3131	3867
3420	8999	5480
3421	4059	9328
3422	198	1647
3423	1877	3192
3424	3774	2407
3425	2720	2604
3426	3534	1412
3427	5807	5227
3428	4449	6110
3429	8049	6077
3430	6772	4170
3431	148	3790
3432	2984	3645
3433	8466	878
3434	6667	9072
3435	8668	3367
3436	8048	7815
3437	221	6968
3438	723	3383
3439	909	1466
3440	1716	8421
3441	7458	8939
3442	1968	3109
3443	2345	1574
3444	7509	4832
3445	4210	4486
3446	9570	6573
3447	6970	1117
3448	1476	1322
3449	4874	1292
3450	9332	6013
3451	2670	3750
3452	7472	8608
3453	4130	9092
3454	9792	2539
3455	4311	2616
3456	8760	7163
3457	9948	6788
3458	116	4682
3459	7347	9734
3460	1897	5543
3461	6455	9993
3462	1551	8414
3463	6102	2680
3464	8287	9578
3465	8234	8242
3466	3219	1743
3467	7349	7094
3468	2521	1113
3469	3	5626
3470	4829	4827
3471	5813	3140
3472	2417	9610
3473	975	9205
3474	9758	1015
3475	1864	6198
3476	1275	8571
3477	4124	4247
3478	4858	6738
3479	1203	1563
3480	7053	1489
3481	7387	1174
3482	6287	461
3483	9025	5429
3484	2150	5303
3485	2567	4652
3486	4031	1994
3487	4762	8622
3488	7529	8218
3489	4602	8880
3490	6159	8799
3491	6597	8270
3492	4913	3759
3493	5916	6089
3494	4066	1633
3495	8520	1787
3496	367	5841
3497	9927	2299
3498	2056	6583
3499	958	1853
3500	6475	5132
3501	6629	8812
3502	9289	2085
3503	4050	4407
3504	1552	5676
3505	317	8896
3506	7469	9601
3507	8701	5022
3508	1914	2618
3509	8816	1461
3510	4407	9687
3511	6053	6489
3512	9843	5736
3513	5779	6875
3514	7009	2598
3515	2414	875
3516	2838	9788
3517	3938	4077
3518	6870	2512
3519	7230	8007
3520	2696	1930
3521	4156	4737
3522	6568	8705
3523	9560	2246
3524	7446	6602
3525	16	4701
3526	6649	6338
3527	6546	7667
3528	1391	1095
3529	1763	3818
3530	5260	9664
3531	9369	3237
3532	2756	5055
3533	6045	7672
3534	2256	6131
3535	7111	6436
3536	8215	8007
3537	7834	9389
3538	821	8925
3539	9000	6946
3540	8234	8681
3541	7228	977
3542	9275	4025
3543	7373	8435
3544	7160	6983
3545	3713	3954
3546	4294	7057
3547	529	6669
3548	5968	3839
3549	1318	5297
3550	9041	461
3551	1754	6602
3552	4394	363
3553	4486	2289
3554	9901	2487
3555	5798	4075
3556	6209	4289
3557	7148	5212
3558	9836	1147
3559	6522	2858
3560	3453	3652
3561	5800	4337
3562	7891	2752
3563	2299	7660
3564	1283	7000
3565	1382	8496
3566	8240	7905
3567	6191	4154
3568	310	253
3569	6677	1840
3570	3756	6640
3571	3921	9168
3572	4914	3456
3573	4390	6644
3574	7444	3517
3575	847	4771
3576	1638	2017
3577	7895	9724
3578	883	5743
3579	9261	6166
3580	7984	6334
3581	5452	9144
3582	3505	8956
3583	4118	5365
3584	5413	1070
3585	7766	2591
3586	8455	4404
3587	3966	3563
3588	1505	8123
3589	2095	524
3590	9437	2136
3591	4286	913
3592	989	1618
3593	3838	5378
3594	223	9265
3595	7492	9455
3596	3442	4708
3597	1311	7756
3598	4300	8814
3599	4296	3242
3600	1768	5620
3601	60	4496
3602	1826	4351
3603	3878	9619
3604	1163	4842
3605	6527	4360
3606	3779	1020
3607	9025	3828
3608	1927	3154
3609	2956	3813
3610	81	7925
3611	8433	5559
3612	3210	3472
3613	6282	9341
3614	7220	1152
3615	4360	2231
3616	6222	6265
3617	7664	1162
3618	4202	1918
3619	6444	5786
3620	3985	7963
3621	3061	2009
3622	4743	7382
3623	3784	3284
3624	3017	1406
3625	1189	4890
3626	1201	3855
3627	7245	4187
3628	5392	8686
3629	4131	6054
3630	324	8399
3631	2156	3723
3632	6814	6490
3633	6660	9095
3634	682	4899
3635	3255	2618
3636	9687	2409
3637	387	5341
3638	5753	1319
3639	2615	5858
3640	3918	2766
3641	3945	7282
3642	690	6331
3643	9377	8341
3644	5885	345
3645	4193	7375
3646	4195	7735
3647	4569	4382
3648	3299	5025
3649	5823	4111
3650	1167	5676
3651	2432	5889
3652	2663	4179
3653	1036	5831
3654	4934	3205
3655	4480	7716
3656	9900	2886
3657	6777	5433
3658	7780	8088
3659	9486	1029
3660	9575	9713
3661	9471	4235
3662	4761	4324
3663	9258	8603
3664	3162	5697
3665	2038	5494
3666	3563	5027
3667	5389	4714
3668	1430	6004
3669	2528	6246
3670	7191	1544
3671	809	5114
3672	3521	7868
3673	8097	7367
3674	5730	7511
3675	9200	3691
3676	9437	9688
3677	4005	7345
3678	6882	716
3679	4647	7940
3680	4186	8177
3681	8167	4665
3682	9224	5509
3683	5772	2818
3684	2891	6440
3685	5996	5490
3686	843	9308
3687	85	9043
3688	4073	9502
3689	9480	9322
3690	9156	3603
3691	6061	9592
3692	7744	5226
3693	226	7971
3694	7132	8505
3695	7500	7678
3696	7532	4280
3697	7402	8480
3698	3371	2401
3699	7230	8736
3700	5442	6566
3701	7416	2005
3702	2616	910
3703	5808	8707
3704	4089	9820
3705	3651	9124
3706	7041	6290
3707	8119	5232
3708	8478	6263
3709	8119	2636
3710	8139	2838
3711	9529	3683
3712	6172	1585
3713	8597	8012
3714	8160	2516
3715	5858	3932
3716	9534	4034
3717	2852	9671
3718	457	4057
3719	296	8618
3720	2793	4496
3721	2324	9933
3722	9965	799
3723	7842	1367
3724	8882	5971
3725	4427	2642
3726	1866	2590
3727	675	5763
3728	2651	6574
3729	2885	3733
3730	5348	3057
3731	9673	2314
3732	8323	1724
3733	6255	6530
3734	9627	3353
3735	8639	4244
3736	8303	258
3737	275	7494
3738	5158	6201
3739	1075	4040
3740	1237	1728
3741	5412	1557
3742	9860	2066
3743	4427	7162
3744	1785	9103
3745	5261	5566
3746	9686	135
3747	9373	9478
3748	7026	7157
3749	685	1705
3750	258	472
3751	5147	8184
3752	4559	7550
3753	3347	646
3754	867	5372
3755	4308	4257
3756	3834	6729
3757	3884	2068
3758	8687	976
3759	8560	1915
3760	5870	5746
3761	6870	2670
3762	3200	4089
3763	1809	5819
3764	4220	4250
3765	7032	6303
3766	5855	3043
3767	581	4440
3768	4204	4557
3769	7468	9142
3770	5769	7149
3771	4604	5783
3772	7607	2130
3773	4151	952
3774	5354	3708
3775	3504	9225
3776	824	2815
3777	7733	993
3778	8586	4023
3779	545	9702
3780	1391	234
3781	2829	7644
3782	2712	2585
3783	3137	8012
3784	1822	5054
3785	4672	333
3786	2574	591
3787	355	6121
3788	7365	3872
3789	4830	1987
3790	1842	1112
3791	3903	6389
3792	3597	7501
3793	2355	8540
3794	6314	9238
3795	4149	8909
3796	2073	3089
3797	5783	1040
3798	3812	5537
3799	7006	4358
3800	4534	566
3801	6810	7779
3802	4547	8590
3803	3373	8155
3804	9771	2561
3805	3286	4491
3806	7198	5773
3807	9329	1285
3808	9172	9522
3809	2589	9853
3810	2901	6911
3811	4965	9012
3812	1869	794
3813	9536	7620
3814	5130	1870
3815	8496	1403
3816	5701	2273
3817	9504	2145
3818	2835	1793
3819	3144	7967
3820	4354	3351
3821	3384	1755
3822	3681	4047
3823	7634	8323
3824	8921	5774
3825	6072	5115
3826	5450	9128
3827	5533	8720
3828	7648	5169
3829	8335	65
3830	5313	2897
3831	6291	2941
3832	7280	4510
3833	2921	6645
3834	3818	6878
3835	8303	2577
3836	7252	8427
3837	4640	484
3838	4824	219
3839	2306	9100
3840	3681	8103
3841	7885	7889
3842	2246	5101
3843	6343	2694
3844	9569	6939
3845	4698	1826
3846	8824	4792
3847	2911	2816
3848	5360	9085
3849	5337	1263
3850	3590	7392
3851	4805	2561
3852	7402	3637
3853	2256	6945
3854	4980	973
3855	7583	532
3856	603	8112
3857	7469	2010
3858	8093	8757
3859	4670	3641
3860	3439	5711
3861	4250	860
3862	3495	834
3863	9069	2304
3864	6363	7643
3865	2573	5080
3866	6406	9041
3867	6563	5190
3868	4291	969
3869	2340	6015
3870	624	6777
3871	5930	9115
3872	1469	9183
3873	6421	1293
3874	6575	591
3875	2764	8413
3876	2870	7004
3877	6593	8146
3878	9977	2703
3879	6769	2321
3880	8087	9203
3881	898	4630
3882	131	5942
3883	9382	1898
3884	395	8125
3885	6913	2112
3886	4137	50
3887	506	9252
3888	1349	8791
3889	9914	3938
3890	651	9357
3891	1843	9000
3892	2425	5209
3893	2854	9013
3894	665	8222
3895	9021	6984
3896	262	6962
3897	9117	6727
3898	6174	7538
3899	4479	3040
3900	4930	5314
3901	5468	6232
3902	8879	4881
3903	1229	1735
3904	1118	6693
3905	3144	72
3906	5119	9412
3907	9895	5401
3908	2166	5165
3909	494	7365
3910	2820	7689
3911	6600	2818
3912	9842	7258
3913	3746	5153
3914	9461	3823
3915	7586	8066
3916	6454	4181
3917	4664	1836
3918	9622	5021
3919	2131	4551
3920	5243	1523
3921	8661	6552
3922	1376	144
3923	2317	2502
3924	7578	8112
3925	5903	4675
3926	7440	7697
3927	8541	1082
3928	4198	6953
3929	7573	7128
3930	970	3678
3931	6648	4059
3932	4501	3776
3933	4994	9240
3934	1596	4261
3935	5014	550
3936	5837	7048
3937	6141	7553
3938	1346	1108
3939	1200	8737
3940	3069	6274
3941	1759	1557
3942	6292	9028
3943	3773	7946
3944	7195	5090
3945	9820	4111
3946	3022	6186
3947	8226	2211
3948	2515	937
3949	9200	6403
3950	7803	7381
3951	2967	3813
3952	3757	5439
3953	5580	8488
3954	49	2327
3955	7493	634
3956	1226	4242
3957	9266	9772
3958	928	636
3959	2178	7779
3960	2529	6833
3961	765	3564
3962	7049	2693
3963	4713	6379
3964	7792	2597
3965	8658	550
3966	7996	6486
3967	9645	7846
3968	3878	2241
3969	6576	6415
3970	9811	3921
3971	5467	1787
3972	4844	4362
3973	9027	4556
3974	6907	8327
3975	9691	9869
3976	9829	4967
3977	3873	5901
3978	3805	3164
3979	4036	3792
3980	4586	2758
3981	8556	5655
3982	917	6627
3983	4325	8770
3984	8093	7903
3985	5514	4693
3986	7021	1436
3987	6230	2844
3988	6267	8130
3989	3350	8853
3990	8666	3462
3991	7690	6762
3992	7616	4749
3993	3587	729
3994	4151	5177
3995	7344	4797
3996	364	8945
3997	8131	321
3998	9640	5951
3999	1892	1454
4000	2668	4654
4001	5491	2033
4002	6776	4350
4003	8656	3358
4004	8588	1990
4005	2939	9985
4006	118	1991
4007	343	8758
4008	5047	7534
4009	2119	9676
4010	5063	9861
4011	6035	2279
4012	4433	2646
4013	9363	8945
4014	4090	4952
4015	5911	4682
4016	830	7726
4017	2274	7409
4018	3774	6243
4019	4873	5408
4020	5276	9264
4021	5741	3358
4022	7387	9054
4023	3270	3675
4024	9632	4173
4025	1500	7941
4026	6410	3102
4027	5451	6546
4028	2389	1293
4029	3347	1253
4030	5569	5233
4031	6385	6339
4032	688	6450
4033	208	1884
4034	2161	3067
4035	4882	8207
4036	7975	3300
4037	1010	439
4038	425	9476
4039	7431	4380
4040	4047	7059
4041	295	1930
4042	4989	7680
4043	1614	7670
4044	2571	7247
4045	8792	245
4046	8066	2381
4047	9016	5883
4048	9933	6811
4049	7125	6229
4050	1605	7702
4051	8851	4035
4052	9796	5036
4053	3312	7833
4054	5383	8688
4055	2976	6243
4056	8664	2011
4057	457	1662
4058	2887	8950
4059	1717	998
4060	2709	8985
4061	5248	4029
4062	5285	8083
4063	9414	3671
4064	8819	8729
4065	6578	7994
4066	5800	8916
4067	5611	7614
4068	9113	5778
4069	4824	605
4070	2159	254
4071	4512	7521
4072	2052	9388
4073	3246	8983
4074	9245	6796
4075	1453	6121
4076	4308	9158
4077	8059	7006
4078	8943	2223
4079	9688	2196
4080	800	4497
4081	7949	87
4082	6178	6409
4083	3638	3904
4084	1258	6409
4085	5133	4468
4086	6315	2719
4087	398	3776
4088	7132	7994
4089	8082	6650
4090	7679	4579
4091	9367	6466
4092	3505	4346
4093	1784	6050
4094	7553	4529
4095	9857	960
4096	3193	4856
4097	3116	1664
4098	9292	7986
4099	7394	8949
4100	9538	1591
4101	9670	9925
4102	7570	1505
4103	372	8686
4104	6607	4658
4105	95	7536
4106	2477	286
4107	4992	3271
4108	1544	877
4109	5324	4208
4110	5398	9872
4111	6464	3924
4112	9083	6096
4113	2632	6509
4114	6909	7826
4115	907	9930
4116	7045	1214
4117	886	78
4118	4031	2124
4119	9082	8778
4120	9016	4860
4121	3997	6527
4122	7793	7568
4123	7071	7560
4124	865	9617
4125	7394	9810
4126	9	5733
4127	5771	9649
4128	5270	6884
4129	2280	8084
4130	2172	3721
4131	1090	2033
4132	5755	1601
4133	7310	6415
4134	8422	433
4135	8639	1840
4136	7264	3192
4137	3782	743
4138	6517	3153
4139	257	598
4140	4886	2220
4141	313	2383
4142	8616	7583
4143	9934	6648
4144	6749	6147
4145	9990	5525
4146	9373	4731
4147	673	85
4148	3967	3703
4149	3702	8383
4150	484	1706
4151	2665	7375
4152	2511	8474
4153	3228	1425
4154	6438	8867
4155	4962	8971
4156	4736	1000
4157	7905	2532
4158	8130	158
4159	8836	9960
4160	1558	3220
4161	8117	3609
4162	6321	702
4163	7468	7949
4164	6256	7338
4165	459	8780
4166	6331	7827
4167	7282	8251
4168	4687	9642
4169	2507	7009
4170	8578	9916
4171	8454	712
4172	4613	3136
4173	7105	3091
4174	8553	1296
4175	1263	7193
4176	6074	7940
4177	495	8110
4178	257	1127
4179	9472	6253
4180	4236	8104
4181	4636	8740
4182	4766	670
4183	682	8558
4184	2924	5402
4185	7139	9807
4186	9000	3206
4187	4518	269
4188	3574	8785
4189	55	8308
4190	8781	5180
4191	3435	7140
4192	1228	1302
4193	945	4761
4194	4793	6042
4195	4286	4857
4196	3103	1552
4197	6607	4106
4198	3036	4729
4199	1608	9517
4200	38	9295
4201	1340	1842
4202	1363	8597
4203	6396	7715
4204	4681	7087
4205	5532	1324
4206	6498	6556
4207	4205	293
4208	7868	9651
4209	4416	1578
4210	1461	7452
4211	7316	9828
4212	2462	909
4213	5465	9111
4214	6956	3464
4215	8410	9459
4216	6322	7174
4217	6936	4722
4218	702	3258
4219	1442	1078
4220	7984	9611
4221	4492	4172
4222	3042	1899
4223	8178	4039
4224	620	5458
4225	6568	4307
4226	9792	5171
4227	6524	18
4228	9040	802
4229	9353	6481
4230	1954	1684
4231	6527	9978
4232	6041	4260
4233	2018	7537
4234	3835	5817
4235	4771	3861
4236	5326	7586
4237	9294	3417
4238	1099	2283
4239	7689	2128
4240	5851	9217
4241	9365	9212
4242	9164	9896
4243	6705	5395
4244	7740	6981
4245	9130	5346
4246	2192	2782
4247	4049	5210
4248	2242	4722
4249	6206	4054
4250	5325	918
4251	3266	762
4252	3914	7898
4253	309	1209
4254	7663	1661
4255	3904	4837
4256	8117	2998
4257	8481	8151
4258	5238	137
4259	4302	5035
4260	8280	2902
4261	4204	1654
4262	1639	3095
4263	5988	6426
4264	4111	7088
4265	7658	489
4266	748	1757
4267	5135	7620
4268	7232	1303
4269	6492	2517
4270	6350	4283
4271	1136	8296
4272	3316	1029
4273	5177	2575
4274	7508	2486
4275	8833	7726
4276	6300	4884
4277	6891	9800
4278	3726	1017
4279	9064	9996
4280	6900	2066
4281	2725	624
4282	2777	9598
4283	4346	4560
4284	2503	760
4285	7731	2396
4286	5784	9919
4287	8171	9552
4288	7235	7478
4289	4973	801
4290	1676	2379
4291	6250	6356
4292	470	5101
4293	447	2647
4294	6967	6622
4295	482	5492
4296	9174	2423
4297	5342	9964
4298	5575	2343
4299	2522	7401
4300	9872	3642
4301	4551	3363
4302	2723	42
4303	1722	7325
4304	7096	4553
4305	3140	4546
4306	1612	7880
4307	6833	1111
4308	5204	9729
4309	3581	7674
4310	8234	303
4311	4964	1713
4312	5212	3907
4313	9736	7523
4314	1830	9626
4315	600	9351
4316	3340	1466
4317	8691	7751
4318	8445	6076
4319	2103	3194
4320	9131	3572
4321	2655	6681
4322	6823	4864
4323	3154	4106
4324	3513	6696
4325	5528	5896
4326	890	6099
4327	6828	1492
4328	7308	740
4329	5507	5366
4330	8781	2874
4331	1880	5363
4332	6207	5452
4333	8053	1654
4334	6938	977
4335	8984	4465
4336	1486	2684
4337	8898	31
4338	983	428
4339	3107	4593
4340	2967	4528
4341	3157	2205
4342	337	136
4343	1023	7501
4344	7842	396
4345	8688	7982
4346	1980	6908
4347	7363	1683
4348	3806	3718
4349	5374	2681
4350	3462	33
4351	9398	6261
4352	3565	1416
4353	6389	8992
4354	1459	1291
4355	6697	8778
4356	8326	9805
4357	7389	6518
4358	4361	6316
4359	87	5635
4360	887	6437
4361	1685	3256
4362	414	8202
4363	3127	6576
4364	3451	8289
4365	4190	5941
4366	783	4707
4367	2799	4056
4368	6144	2829
4369	604	3458
4370	8079	482
4371	3857	4083
4372	2032	9195
4373	8165	6897
4374	9428	5569
4375	311	5995
4376	8409	412
4377	7800	4067
4378	7254	322
4379	1333	9715
4380	7365	6482
4381	3474	3470
4382	9557	1693
4383	1465	2475
4384	7460	5302
4385	7008	9638
4386	5314	8014
4387	1528	4621
4388	9	4429
4389	2589	3321
4390	1019	7886
4391	7631	6840
4392	9975	7993
4393	671	1632
4394	747	5255
4395	1353	6429
4396	9463	2262
4397	9379	6274
4398	335	6450
4399	9277	2880
4400	4044	9697
4401	4331	6510
4402	4337	2749
4403	619	4976
4404	9768	478
4405	2190	9974
4406	5233	2999
4407	683	1125
4408	4196	1764
4409	5040	9403
4410	6799	274
4411	6213	5196
4412	9508	9431
4413	30	2318
4414	6750	7082
4415	7788	9090
4416	3437	3159
4417	221	8789
4418	5621	73
4419	5035	419
4420	6950	4292
4421	8912	833
4422	6965	2538
4423	4952	2281
4424	1402	3750
4425	9555	812
4426	706	5892
4427	9154	7579
4428	2884	8518
4429	9533	8943
4430	9851	3484
4431	9995	4320
4432	3487	2955
4433	4748	4030
4434	3360	6712
4435	4569	8633
4436	2787	1831
4437	3296	5325
4438	91	6077
4439	648	8561
4440	3721	7993
4441	1262	1420
4442	1392	8754
4443	9953	5658
4444	861	9761
4445	9465	6241
4446	907	7192
4447	8851	2729
4448	9863	6765
4449	9398	7646
4450	8385	8670
4451	6635	9448
4452	1614	9130
4453	9329	7827
4454	7662	7342
4455	4475	4003
4456	4316	94
4457	7616	2498
4458	3620	8676
4459	4098	6624
4460	2920	8847
4461	8996	5039
4462	383	7914
4463	925	6147
4464	5542	9700
4465	7097	3485
4466	8312	4044
4467	4627	3137
4468	7863	3920
4469	6109	4906
4470	3084	4539
4471	7214	8715
4472	6282	7547
4473	1167	1112
4474	1955	5318
4475	5877	4897
4476	1262	7409
4477	6438	3021
4478	481	4500
4479	4572	5160
4480	199	5696
4481	6676	7863
4482	1212	8203
4483	8545	2865
4484	375	3183
4485	2371	3641
4486	3973	312
4487	8790	5592
4488	6886	1140
4489	9240	7059
4490	2153	6893
4491	1029	8740
4492	2523	1718
4493	3785	462
4494	4516	2420
4495	4469	2993
4496	46	5377
4497	4932	9419
4498	8258	4240
4499	7486	59
4500	5070	5083
4501	8190	6486
4502	4102	2340
4503	3366	8285
4504	6183	961
4505	3448	3558
4506	2545	2586
4507	2892	1449
4508	8072	8233
4509	4446	2305
4510	7102	419
4511	8224	9959
4512	9015	3661
4513	6799	1283
4514	4286	8246
4515	7650	1100
4516	7528	6993
4517	174	4577
4518	3242	8068
4519	2715	1859
4520	3435	1527
4521	741	6950
4522	1282	8687
4523	7919	2229
4524	7552	8577
4525	2215	7553
4526	3903	2095
4527	2759	9530
4528	4788	5140
4529	9977	7269
4530	1445	9350
4531	4122	7005
4532	7603	5284
4533	5132	2742
4534	6401	4825
4535	770	1901
4536	2479	5750
4537	2963	4775
4538	782	1766
4539	9759	4184
4540	7569	8125
4541	4954	42
4542	4130	1201
4543	6817	3473
4544	315	49
4545	3159	4429
4546	4597	6187
4547	6004	8713
4548	5789	8924
4549	4567	2849
4550	6235	3626
4551	9855	9584
4552	2416	2446
4553	9700	3877
4554	5638	474
4555	7280	8142
4556	3555	5743
4557	7104	135
4558	3830	7395
4559	8734	267
4560	3654	5304
4561	1544	6166
4562	8261	2248
4563	3432	8667
4564	843	2594
4565	5734	2866
4566	8162	4423
4567	3059	8378
4568	8151	5491
4569	2231	2573
4570	6502	22
4571	4336	1392
4572	5041	8949
4573	6942	3930
4574	7604	2743
4575	2038	1795
4576	3321	5316
4577	23	289
4578	3281	1154
4579	9724	988
4580	9095	5232
4581	7737	7004
4582	7182	9296
4583	4426	3024
4584	3462	1616
4585	3216	7474
4586	3279	8894
4587	9123	7847
4588	1972	730
4589	8264	4862
4590	5721	8375
4591	6186	2945
4592	2429	7673
4593	3865	3803
4594	1409	728
4595	6506	4026
4596	2253	5970
4597	9335	132
4598	2751	2296
4599	8342	5389
4600	9614	884
4601	3128	9411
4602	2492	5868
4603	3508	8251
4604	1231	2855
4605	7234	4836
4606	3869	5777
4607	7632	4177
4608	9060	2682
4609	5377	4255
4610	84	841
4611	6418	7792
4612	7901	5240
4613	6497	2257
4614	6204	7338
4615	7630	6554
4616	7451	1217
4617	6598	2315
4618	7588	3257
4619	64	6180
4620	8742	5703
4621	6172	2549
4622	7697	1219
4623	9891	119
4624	9961	7159
4625	5909	1990
4626	5128	5842
4627	2703	8088
4628	4029	2883
4629	1544	8841
4630	4152	5891
4631	5254	9844
4632	3804	715
4633	5514	8603
4634	2999	1819
4635	111	8053
4636	38	7539
4637	4038	3596
4638	1307	8311
4639	2675	1220
4640	3253	369
4641	5600	5568
4642	3345	7284
4643	46	3037
4644	6972	1431
4645	3146	4785
4646	8396	7954
4647	5617	6595
4648	9136	3880
4649	5354	8489
4650	9417	8067
4651	3498	7699
4652	2383	6786
4653	2732	1853
4654	9661	441
4655	1299	487
4656	165	3080
4657	4185	4052
4658	5343	5960
4659	398	3837
4660	9181	9047
4661	1793	6252
4662	8992	115
4663	4145	4599
4664	6069	4157
4665	7650	2650
4666	6178	9926
4667	5627	5791
4668	3008	3995
4669	2480	5530
4670	5515	4334
4671	6885	3665
4672	3774	6159
4673	620	2239
4674	5821	4698
4675	2651	7946
4676	5406	4014
4677	475	3137
4678	9787	647
4679	3673	2763
4680	5960	5949
4681	8899	6508
4682	167	7673
4683	638	2880
4684	9999	1760
4685	4608	4016
4686	2935	9315
4687	4668	169
4688	1834	5761
4689	1471	9234
4690	4174	3712
4691	7968	4986
4692	7215	2803
4693	8993	655
4694	823	8063
4695	1855	485
4696	1227	5753
4697	6138	1223
4698	9163	2699
4699	260	1788
4700	9359	175
4701	1577	4364
4702	3724	4186
4703	7542	7821
4704	9961	3525
4705	7431	3803
4706	6559	3385
4707	1915	3708
4708	5802	5787
4709	1398	5595
4710	2235	4794
4711	5863	5002
4712	6644	6913
4713	7142	5059
4714	1806	735
4715	4168	5764
4716	7779	1225
4717	2637	6919
4718	2452	8028
4719	4093	7080
4720	7517	7011
4721	2760	7212
4722	5783	9169
4723	6772	2936
4724	9794	390
4725	9724	9529
4726	497	6647
4727	7588	1958
4728	1067	3440
4729	8028	7676
4730	1656	1413
4731	9974	240
4732	7675	5160
4733	7379	2631
4734	2078	6220
4735	5177	7208
4736	8370	7908
4737	9881	3333
4738	6573	7923
4739	7159	3981
4740	6563	4612
4741	1762	7484
4742	4581	3800
4743	1957	2685
4744	2745	2471
4745	8593	9280
4746	8836	3460
4747	9948	3449
4748	5874	3040
4749	8233	3912
4750	4629	6627
4751	8582	9543
4752	6716	8537
